name,level,group,n,n_eff,K_eff,alpha_cv,s2,v_cv,v_cv_fold,v_cv_delta,v_cv_delta_cl,n_clusters,alpha_shift,v_shift,Z_heur,factor_cv_heur,Z_bs1,a_bs1,factor_cv_bs1,Z_bsmean,a_bsmean,theta_bsmean,factor_cv_bsmean,Z_shift_bs1,a_shift_bs1,factor_shift_bs1,Z_bs1_cl,a_bs1_cl,factor_cv_bs1_cl,Z_zcv,factor_cv_zcv,dev_lag,duan_S,isotonic,has_record,n_estimators_cap
random_forest__per_dy__log1p__two_stage,type,Annuity,50.0,38.0,3.0,13.29716729724722,85.09282540740102,35.40643764066636,28.36427513580034,35.40643764066636,35.40643764066637,50.0,13.296918356409998,35.40497966184318,0.0117537890504175,1.1445383103295377,0.5254425216674945,39.2029390044496,7.461454594032627,0.406954038216188,24.29624970951471,4.381979378569716,8.010051103531698,0.525097831796336,39.147174512907995,7.457085166727453,0.5254425216674944,39.20293900444959,7.461454594032626,,,6.0,,,,
random_forest__per_dy__log1p__two_stage,type,Bodily,1559.0,99.0,3.0,1.501226727473105,0.0660643471962739,0.1178575944315975,0.0220214490654246,0.1178575944315975,0.1178575944315975,1559.0,1.5009607496642097,0.1177321891250944,1.0,1.501226727473105,0.9970026651384029,39.2029390044496,1.4997243831292857,0.9951725617912498,24.29624970951471,4.381979378569716,1.515133382890967,0.997001592541184,39.147174512907995,1.4994586652158424,0.9970026651384029,39.20293900444959,1.4997243831292857,,,6.0,,,,
random_forest__per_dy__log1p__two_stage,type,Material,9842.0,52.0,3.0,1.3792533164797174,0.5097402196750161,0.1519786223680979,0.1699134065583387,0.1519786223680979,0.1519786223680979,9842.0,1.3754900694705503,0.1489932335572344,1.0,1.3792533164797174,0.9961382558640008,39.2029390044496,1.3777887372087436,0.9937836549828888,24.29624970951471,4.381979378569716,1.3979192976735404,0.996208453849278,39.147174512907995,1.3740663815430152,0.9961382558640008,39.20293900444959,1.3777887372087436,,,6.0,,,,
random_forest__per_dy__log1p__two_stage,type,Technical,1411.0,47.0,3.0,9.543821552168009,270.37326739592953,32.12424168690682,90.12442246530983,32.12424168690682,32.12424168690682,1411.0,9.52106542246348,31.954308326933575,0.0036987487211773,1.0316014490400485,0.5496213172098683,39.2029390044496,5.695866455508642,0.4306281123786118,24.29624970951471,4.381979378569716,6.604813730182659,0.5505816890076441,39.147174512907995,5.691542592444578,0.5496213172098683,39.20293900444959,5.695866455508642,,,6.0,,,,
random_forest__per_dy__log1p__two_stage,arms,6,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.843060787121692,True,True,100.0
random_forest__per_dy__log1p__two_stage,type,__global__,9190.0,82.0,3.0,4.0874652668546005,5.06662105057129,1.5685948523645743,1.6888736835237632,1.5685948523645743,1.5685948523645752,9190.0,4.082261649038593,1.5629661229459006,0.1975903614457831,,,,,,,,,,,,,,,,,7.0,,,,
random_forest__per_dy__log1p__two_stage,type,Annuity,41.0,29.0,3.0,4.7287246999073655,15.971395751315823,2.589329775322914,5.323798583771941,2.589329775322914,2.5893297753229136,41.0,4.72868927918587,2.589275405815336,0.0626349892008639,1.2335486313116923,0.4908404536343108,2.4961680687324397,2.830208923179991,0.2061508040303347,0.6724103492105851,2.1686827653835694,2.696437468537024,0.490026787425078,2.4880018745769865,2.827157628785782,0.4908404536343108,2.4961680687324397,2.830208923179991,,,7.0,,,,
random_forest__per_dy__log1p__two_stage,type,Bodily,1094.0,25.0,3.0,1.2998107081558616,1.5561397474542624,0.3140263338889044,0.5187132491514208,0.3140263338889044,0.3140263338889045,1094.0,1.2993479684171796,0.3130094743701938,0.5,1.149905354077931,0.8882545870862238,2.4961680687324397,1.266308236777013,0.6816558637071362,0.6724103492105851,2.1686827653835694,1.57641103276302,0.8882512652125294,2.4880018745769865,1.26589621168536,0.8882545870862238,2.4961680687324397,1.266308236777013,,,7.0,,,,
random_forest__per_dy__log1p__two_stage,type,Material,7013.0,15.0,3.0,2.3878128872674087,7.726640312815364,1.2684601346025677,2.5755467709384545,1.2684601346025677,1.268460134602568,7013.0,2.331352312168411,1.164232217744016,0.1304347826086956,1.1810190722522709,0.6630583244637904,2.4961680687324397,1.9202008877007832,0.3464478206137313,0.6724103492105851,2.1686827653835694,2.244599918541047,0.6812273834823813,2.4880018745769865,1.9069536521117056,0.6630583244637904,2.4961680687324397,1.9202008877007832,,,7.0,,,,
random_forest__per_dy__log1p__two_stage,type,Technical,1017.0,13.0,3.0,2.1066331111236227,21.678042581251127,2.987447282380699,7.226014193750376,2.987447282380699,2.987447282380699,1017.0,2.102145641787242,2.961432345500434,0.0462633451957295,1.0511965496249362,0.4552048072127695,2.4961680687324397,1.5037447120042962,0.1837258213014764,0.6724103492105851,2.1686827653835694,2.157282641693188,0.4565615023685228,2.4880018745769865,1.503197270043303,0.4552048072127695,2.4961680687324397,1.5037447120042962,,,7.0,,,,
