name,level,group,n,n_eff,K_eff,alpha_cv,s2,v_cv,v_cv_fold,v_cv_delta,v_cv_delta_cl,n_clusters,alpha_shift,v_shift,Z_heur,factor_cv_heur,Z_bs1,a_bs1,factor_cv_bs1,Z_bsmean,a_bsmean,theta_bsmean,factor_cv_bsmean,Z_shift_bs1,a_shift_bs1,factor_shift_bs1,Z_bs1_cl,a_bs1_cl,factor_cv_bs1_cl,Z_zcv,factor_cv_zcv,dev_lag,duan_S,isotonic,has_record,n_estimators_cap
random_forest__per_dy__log1p__two_stage,type,Material,13107.0,257.0,3.0,1.6525442838719655,0.2978462014206347,0.0315638885204288,0.0992820671402115,0.0315638885204288,0.0315638885204288,13107.0,1.6511227471954106,0.0314262946211918,1.0,1.6525442838719655,0.9987018461748856,24.282880139441264,1.6516971810138008,0.9968873184683252,10.108853047563231,4.272037524562038,1.6606979321046085,0.998705942885591,24.25366458063192,1.650280157172049,0.9987018461748856,24.28288013944126,1.6516971810138008,,,5.0,,,,
random_forest__per_dy__log1p__two_stage,type,Technical,1975.0,165.0,3.0,6.150844540507044,18.18430900577946,6.2267980784767705,6.06143633525982,6.2267980784767705,6.2267980784767705,1975.0,6.137234276167099,6.195920649306882,0.055,1.2832964497278874,0.7959074483184869,24.282880139441264,5.09959553492017,0.6188215559678008,10.108853047563231,4.272037524562038,5.434683805532347,0.7965187176600719,24.25366458063192,5.091903257971985,0.7959074483184869,24.28288013944126,5.09959553492017,,,5.0,,,,
random_forest__per_dy__log1p__two_stage,arms,5,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.856408019919401,True,True,100.0
random_forest__per_dy__log1p__two_stage,type,__global__,12899.0,236.0,3.0,5.520661089158774,5.3136153949251295,3.479334202754052,1.77120513164171,3.479334202754052,3.479334202754051,12899.0,5.513297549460582,3.4682071997776616,0.1881977671451355,,,,,,,,,,,,,,,,,6.0,,,,
random_forest__per_dy__log1p__two_stage,type,Annuity,50.0,38.0,3.0,7.874099463329217,56.4591764489351,11.959644854796595,18.819725482978367,11.959644854796595,11.9596448547966,50.0,7.874017058583178,11.959357552322814,0.0177156177156177,1.1217789182314732,0.7151582065896736,30.02732872659855,5.91606864411356,0.5904240119526131,17.240418634796676,4.000908765750981,6.287733556472663,0.7141109559924902,29.872807068888285,5.908810893213518,0.7151582065896734,30.02732872659856,5.916068644113559,,,6.0,,,,
random_forest__per_dy__log1p__two_stage,type,Bodily,1559.0,99.0,3.0,1.68139386459534,0.0625567537831783,0.1519875183932018,0.0208522512610594,0.1519875183932018,0.1519875183932018,1559.0,1.680988911321312,0.1518038455851859,1.0,1.68139386459534,0.9949638514948652,30.02732872659855,1.6779622639027505,0.9912612713241332,17.240418634796676,4.000908765750981,1.701663475976169,0.9949440195572355,29.872807068888285,1.6775458447039322,0.9949638514948652,30.02732872659856,1.6779622639027505,,,6.0,,,,
random_forest__per_dy__log1p__two_stage,type,Material,9842.0,52.0,3.0,1.9072767606479897,0.581802030738562,0.2760655787710423,0.1939340102461873,0.2760655787710423,0.2760655787710422,9842.0,1.8948746344106155,0.2686191769828389,1.0,1.9072767606479897,0.9908899453312356,30.02732872659855,1.8990114197587864,0.984239669593216,17.240418634796676,4.000908765750981,1.94027309279863,0.991088040267516,29.872807068888285,1.886899547703127,0.9908899453312356,30.02732872659856,1.8990114197587864,,,6.0,,,,
random_forest__per_dy__log1p__two_stage,type,Technical,1411.0,47.0,3.0,12.842599988645134,594.1018733526726,56.290853783565744,198.0339577842242,56.290853783565744,56.29085378356573,1411.0,12.800194282086352,55.89023327488608,0.0016832605114246,1.0199341809134848,0.3478679445441605,30.02732872659855,5.119660916108681,0.2344637603536336,17.240418634796676,4.000908765750981,6.073964937756461,0.3483179578189567,29.872807068888285,5.110219574203248,0.3478679445441605,30.02732872659856,5.119660916108682,,,6.0,,,,
random_forest__per_dy__log1p__two_stage,arms,6,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.828367584105252,True,True,100.0
random_forest__per_dy__log1p__two_stage,type,__global__,9190.0,82.0,3.0,4.026224497470227,4.894202894694868,1.5157465537073938,1.6314009648982897,1.5157465537073938,1.515746553707394,9190.0,4.0212003852379885,1.5104263738408452,0.2044887780548628,,,,,,,,,,,,,,,,,7.0,,,,
