name,level,group,n,n_eff,K_eff,alpha_cv,s2,v_cv,v_cv_fold,v_cv_delta,v_cv_delta_cl,n_clusters,alpha_shift,v_shift,Z_heur,factor_cv_heur,Z_bs1,a_bs1,factor_cv_bs1,Z_bsmean,a_bsmean,theta_bsmean,factor_cv_bsmean,Z_shift_bs1,a_shift_bs1,factor_shift_bs1,Z_bs1_cl,a_bs1_cl,factor_cv_bs1_cl,Z_zcv,factor_cv_zcv,dev_lag,duan_S,isotonic,has_record,n_estimators_cap
lightgbm_tweedie__single_model__raw__include_zeros,dy,3,25377.0,4799.0,3.0,1.311823628667997,0.0033985365269666,0.0023763762033917,0.0011328455089888,0.0023763762033917,0.0023763762033917,25377.0,1.311788969958093,0.0023758504737596,1.0,1.311823628667997,0.9949184776051526,0.4652740676481041,1.310239089915678,0.9930321403568044,0.3386718545416572,1.2968292065769522,1.3117191496394358,0.994912353934422,0.4646083782119186,1.310202698031795,0.9949184776051526,0.4652740676481041,1.310239089915678,0.9,1.2806412658011972,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,dy,4,21277.0,1929.0,3.0,1.4923739521240325,0.0564485316067018,0.008796543860091,0.0188161772022339,0.008796543860091,0.008796543860091,21277.0,1.492262712358223,0.0087926142484051,1.0,1.4923739521240325,0.981444654769664,0.4652740676481041,1.4832377834599462,0.974683902477024,0.3386718545416572,1.2968292065769522,1.487423522275657,0.9814267093047084,0.4646083782119186,1.483119773903141,0.981444654769664,0.4652740676481041,1.4832377834599462,0.9,1.4431365569116292,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,dy,5,17162.0,753.0,3.0,1.7462518864293906,0.4284928818025303,0.1273870714011348,0.1428309606008434,0.1273870714011348,0.1273870714011349,17162.0,1.7459334807704856,0.1272785660710621,1.0,1.7462518864293906,0.7850591796764469,0.4652740676481041,1.5858518937922583,0.7266717483343053,0.3386718545416572,1.2968292065769522,1.6234119710864123,0.7849613557108461,0.4646083782119186,1.585528956335711,0.7850591796764467,0.4652740676481041,1.5858518937922583,0.9,1.6716266977864516,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,dy,6,12899.0,236.0,3.0,2.4896560780521777,0.786906754101215,0.6962779429627247,0.2623022513670717,0.6962779429627247,0.6962779429627246,12899.0,2.488560842513675,0.695266195779371,1.0,2.4896560780521777,0.4005624056415942,0.4652740676481041,1.5967002222032027,0.3272350556116934,0.3386718545416572,1.2968292065769522,1.68716397419927,0.400567775714866,0.4646083782119186,1.5962695057019496,0.4005624056415942,0.4652740676481041,1.5967002222032027,0.9,2.34069047024696,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,dy,7,9190.0,82.0,2.0,2.112083907689925,1.7068546181329558,0.3779191187819189,0.8534273090664779,0.3779191187819189,0.3779191187819189,9190.0,2.111114621903139,0.3772564538538553,0.5899280575539568,1.6560494995005317,0.5518000799057896,0.4652740676481041,1.613647989125243,0.4726152954046913,0.3386718545416572,1.2968292065769522,1.6821310479735232,0.5518800174510903,0.4646083782119186,1.6132019569260658,0.5518000799057896,0.4652740676481041,1.613647989125243,0.9,2.0008755169209325,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,dy,8,5691.0,20.0,2.0,0.266129630477755,0.0325303075641555,0.0046855156187746,0.0162651537820777,0.0046855156187746,0.0046855156187746,5691.0,0.2668747973509581,0.0046774933325706,0.4,0.706451852191102,0.9900299604782954,0.4652740676481041,0.2734463470656997,0.9863538225010712,0.3386718545416572,1.2968292065769522,0.2801947398412752,0.9900327420529914,0.4646083782119186,0.274182045353214,0.9900299604782954,0.4652740676481041,0.2734463470656997,0.9,0.3395166674299794,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,type,__global__,149083.0,33872.0,3.0,1.2434922555920025,0.0066026835946474,0.0004859520759971,0.0022008945315491,0.0004859520759971,0.0006409050632122,32631.0,1.2434670086327548,0.0004858516687783,1.0,,,,,,,,,,,,,,,,,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,type,Annuity,506.0,336.0,3.0,1.935377307380139,0.3332572614467297,0.0572782812091465,0.1110857538155765,0.0572782812091465,0.071201776008191,107.0,1.9353725021500532,0.0572776912560366,1.0,1.935377307380139,0.7526540128969157,0.1742932186158138,1.7040154839723731,0.4710063624138587,0.0509995450999068,1.3210787719652124,1.610417290567158,0.7526499326796452,0.1742876035366816,1.7040080507736288,0.7100756139890557,0.1743856234784574,1.664188615849382,,,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,type,Bodily,15739.0,4738.0,3.0,1.466359654539311,0.0164926274634812,0.0031443126761494,0.005497542487827,0.0031443126761494,0.0039481017174279,3444.0,1.4663349430736174,0.0031439797066904,1.0,1.466359654539311,0.982279325837916,0.1742932186158138,1.4580954470588776,0.9419266966688143,0.0509995450999068,1.3210787719652124,1.457922713777363,0.9822806083944028,0.1742876035366816,1.458071771597922,0.9778611605118928,0.1743856234784574,1.456034993003736,,,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,type,Lost,175.0,28.0,3.0,1.4168904215530769,0.6514485767123585,0.1776079501051517,0.2171495255707861,0.1776079501051517,0.1705472192753775,22.0,1.4168165330842906,0.1775440315185635,0.56,1.233458636069723,0.495290252229929,0.1742932186158138,1.2064817620432648,0.2230878084472286,0.0509995450999068,1.3210787719652124,1.3424531828954829,0.495372178540212,0.1742876035366816,1.2064793140455434,0.5055639877206753,0.1743856234784574,1.210764783962927,,,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,type,Material,113825.0,25034.0,3.0,1.1160353469772486,0.0026967768452749,0.000125548591175,0.0008989256150916,0.000125548591175,0.0001210591256747,24549.0,1.1160211573977357,0.000125517890194,1.0,1.1160353469772486,0.999280188748118,0.1742932186158138,1.1159518234288783,0.99754428633552,0.0509995450999068,1.3210787719652124,1.1165388749178031,0.999280341472206,0.1742876035366816,1.11593766178241,0.9993062779953858,0.1743856234784574,1.1159548507037371,,,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,type,Remaining,190.0,41.0,3.0,1.2415704181882556,0.2163051648805927,0.0589763180202093,0.0721017216268642,0.0589763180202093,0.0452322722564297,47.0,1.241549889983712,0.0589663604284258,0.82,1.1980877429143697,0.7471752254035994,0.1742932186158138,1.1804954316606515,0.4637339835578727,0.0509995450999068,1.3210787719652124,1.2842080463420955,0.7472010360465015,0.1742876035366816,1.180486328052748,0.7940410452205038,0.1743856234784574,1.191816827352557,,,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,type,Technical,18648.0,3695.0,3.0,1.096725724834575,0.012964240885371,0.0045042703662847,0.004321413628457,0.0045042703662847,0.0100318234091542,4462.0,1.0967090643616846,0.0045027185870983,1.0,1.096725724834575,0.9748079774949432,0.1742932186158138,1.0942890081977243,0.9188475543806832,0.0509995450999068,1.3210787719652124,1.114932523291372,0.9748156469902156,0.1742876035366816,1.094273509145554,0.9456026337070598,0.1743856234784574,1.0914641001507983,,,,,,,
lightgbm_tweedie__single_model__raw__include_zeros,arms,all,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,100.0
lightgbm_tweedie__single_model__raw__two_stage,dy,__global__,149083.0,33872.0,3.0,1.187657550252976,0.0059731694273636,0.0004482050449251,0.0019910564757878,0.0004482050449251,0.0006021483340591,32631.0,1.1876389662126172,0.0004481164698782,1.0,,,,,,,,,,,,,,,0.8500000000000001,1.1595089177150295,,,,,
lightgbm_tweedie__single_model__raw__two_stage,dy,1,24771.0,9850.0,3.0,1.0502255745134494,0.0058775572405722,0.0003778144049115,0.0019591857468574,0.0003778144049115,0.0003778144049115,24771.0,1.050222209314507,0.0003777637652841,1.0,1.0502255745134494,0.9995134706620292,0.7761722832468719,1.0502011382979322,0.9993420828830222,0.5738805460510052,1.3751225990461842,1.0504393298271446,0.9995126810391456,0.7748101431894241,1.050197735079652,0.9995134706620292,0.7761722832468719,1.0502011382979322,0.8500000000000001,1.042691738336432,,,,,
lightgbm_tweedie__single_model__raw__two_stage,dy,2,28988.0,16192.0,3.0,1.1244406214711615,0.0086981028872189,0.0005131468480409,0.0028993676290729,0.0005131468480409,0.0005131468480409,28988.0,1.124435684446659,0.0005131061546147,1.0,1.1244406214711615,0.999339311865322,0.7761722832468719,1.1243584050290836,0.9991066286862396,0.5738805460510052,1.3751225990461842,1.1246645735588037,0.9993382035750265,0.7748101431894241,1.124353333355553,0.999339311865322,0.7761722832468719,1.1243584050290836,0.8500000000000001,1.1057745282504874,,,,,
lightgbm_tweedie__single_model__raw__two_stage,dy,3,25377.0,4799.0,3.0,1.2151311108098148,0.0029328660479596,0.0020284528690092,0.0009776220159865,0.0020284528690092,0.0020284528690092,25377.0,1.2151089616202244,0.0020280367010787,1.0,1.2151311108098148,0.9973934066432094,0.7761722832468719,1.214570351485539,0.996477823974251,0.5738805460510052,1.3751225990461842,1.215694628994005,0.9973893704588972,0.7748101431894241,1.2145473918104628,0.9973934066432094,0.7761722832468719,1.214570351485539,0.8500000000000001,1.1828614441883427,,,,,
lightgbm_tweedie__single_model__raw__two_stage,dy,4,21277.0,1929.0,3.0,1.53991048507364,0.0865245078933891,0.0095388503150169,0.0288415026311297,0.0095388503150169,0.0095388503150169,21277.0,1.5397846210972057,0.0095344389638519,1.0,1.53991048507364,0.9878595963483752,0.7761722832468719,1.5333557538491016,0.983650097383748,0.5738805460510052,1.3751225990461842,1.5372162191847532,0.9878440685627268,0.7748101431894241,1.5332230362522532,0.9878595963483752,0.7761722832468719,1.5333557538491016,0.8500000000000001,1.458923912312594,,,,,
lightgbm_tweedie__single_model__raw__two_stage,dy,5,17162.0,753.0,3.0,1.968863551687354,0.7460105696539909,0.1610064467498268,0.2486701898846636,0.1610064467498268,0.1610064467498268,17162.0,1.9683974903647488,0.1608522568216375,1.0,1.968863551687354,0.8282009166486376,0.7761722832468719,1.8024136816149217,0.7809099244821407,0.5738805460510052,1.3751225990461842,1.8387808015351543,0.8280872921475354,0.7748101431894241,1.8019176555186136,0.8282009166486375,0.7761722832468719,1.8024136816149212,0.8500000000000001,1.823534018934251,,,,,
lightgbm_tweedie__single_model__raw__two_stage,dy,6,12899.0,236.0,3.0,2.8219149612225327,1.0731534970434329,0.9229505506548392,0.3577178323478109,0.9229505506548392,0.922950550654839,12899.0,2.8203968221071576,0.9214251225169232,0.932806324110672,2.699493797820228,0.4568076349515829,0.7761722832468719,1.83226466451897,0.3833969960364763,0.5738805460510052,1.3751225990461842,1.929818444593114,0.4567822393828,0.7748101431894241,1.83152493696744,0.456807634951583,0.7761722832468719,1.8322646645189704,0.8500000000000001,2.548627717039153,,,,,
lightgbm_tweedie__single_model__raw__two_stage,dy,7,9190.0,82.0,2.0,2.6933406037753436,2.2602131104618044,0.6561271516698994,1.1301065552309022,0.6561271516698994,0.6561271516698994,9190.0,2.6914589723374984,0.6546527834584336,0.4432432432432432,1.750561781132855,0.5419064368282558,0.7761722832468719,1.9176321729285035,0.4665666297165091,0.5738805460510052,1.3751225990461842,1.9901591307442896,0.5420288478599316,0.7748101431894241,1.916819557978438,0.5419064368282558,0.7761722832468719,1.9176321729285035,0.8500000000000001,2.439339513209042,,,,,
lightgbm_tweedie__single_model__raw__two_stage,dy,8,5691.0,20.0,2.0,0.3019365505742182,2.6008002914753886e-05,0.0066378113847369,1.3004001457376943e-05,0.0066378113847369,0.0066378113847369,5691.0,0.3027406175318305,0.0066235493408078,0.4,0.7207746202296872,0.9915205342518472,0.7761722832468719,0.3078557556836614,0.9885657166569936,0.5738805460510052,1.3751225990461842,0.314207663932208,0.9915238498107738,0.7748101431894241,0.3086506927784779,0.9915205342518472,0.7761722832468719,0.3078557556836614,0.8500000000000001,0.4066460679880854,,,,,
lightgbm_tweedie__single_model__raw__two_stage,type,__global__,149083.0,33872.0,3.0,1.187657550252976,0.0059731694273636,0.0004482050449251,0.0019910564757878,0.0004482050449251,0.0006021483340591,32631.0,1.1876389662126172,0.0004481164698782,1.0,,,,,,,,,,,,,,,,,,,,,
lightgbm_tweedie__single_model__raw__two_stage,type,Annuity,506.0,336.0,3.0,2.091065763850955,0.317302419042946,0.0675230265625889,0.1057674730143153,0.0675230265625889,0.0835010211622472,107.0,2.0910597079306124,0.0675222748041428,1.0,2.091065763850955,0.7485345275266884,0.2009950562519624,1.81670039604472,0.5792687015142073,0.0929666417972492,1.3192080558019803,1.766321068097242,0.7485341974177843,0.2009924660106314,1.816695502810723,0.7065952421280353,0.2010922545837623,1.7709418775858752,,,,,,,
lightgbm_tweedie__single_model__raw__two_stage,type,Bodily,15739.0,4738.0,3.0,1.3490842299307515,0.0235489789943887,0.0026845697022485,0.0078496596647962,0.0026845697022485,0.0033830374287221,3444.0,1.3490672119445888,0.0026843074121691,1.0,1.3490842299307515,0.9868196453637827,0.2009950562519624,1.3444831759823537,0.9719337616307908,0.0929666417972492,1.3192080558019803,1.3482457181060936,0.9868207485465368,0.2009924660106314,1.3444667673842117,0.9834550307011396,0.2010922545837623,1.343308642063831,,,,,,,
lightgbm_tweedie__single_model__raw__two_stage,type,Lost,175.0,28.0,3.0,1.336676301408494,0.4751955857033412,0.1596523895590493,0.1583985285677804,0.1596523895590493,0.1494239887691278,22.0,1.3366200074694077,0.1595981601580699,0.56,1.1885387287887563,0.5573172875243066,0.2009950562519624,1.1876355230746978,0.3680112353298013,0.0929666417972492,1.3192080558019803,1.3256365664466778,0.5573979228084471,0.2009924660106314,1.1876312929392117,0.5737030976373558,0.2010922545837623,1.193152237019141,,,,,,,
lightgbm_tweedie__single_model__raw__two_stage,type,Material,113825.0,25034.0,3.0,1.0518001218120383,0.0015354976796896,0.0001115405235421,0.0005118325598965,0.0001115405235421,0.0001073562919586,24549.0,1.0517941518945937,0.0001115148072237,1.0,1.0518001218120383,0.9994453661623708,0.2009950562519624,1.0517713917116882,0.9988016469514014,0.0929666417972492,1.3192080558019803,1.0521205709249548,0.9994454868234324,0.2009924660106314,1.051765431354899,0.9994664189881312,0.2010922545837623,1.0517724822506271,,,,,,,
lightgbm_tweedie__single_model__raw__two_stage,type,Remaining,190.0,41.0,3.0,1.1822108144724388,0.2335723250533451,0.0538499061317654,0.0778574416844483,0.0538499061317654,0.0402865806665849,47.0,1.1821960707651389,0.0538412235450065,0.82,1.1494128678673998,0.7886954263169543,0.2009950562519624,1.1437088359998997,0.633216371782548,0.0929666417972492,1.3192080558019803,1.23245915970307,0.7887201506249378,0.2009924660106314,1.1437017123771522,0.8330981230197687,0.2010922545837623,1.151799487530892,,,,,,,
lightgbm_tweedie__single_model__raw__two_stage,type,Technical,18648.0,3695.0,3.0,1.1831601134059748,0.0322047314728613,0.0052751232464886,0.0107349104909537,0.0052751232464886,0.0118113814162428,4462.0,1.1831260791837988,0.0052731606126714,1.0,1.1831601134059748,0.9744261470110938,0.2009950562519624,1.178476003592299,0.9463046776069204,0.0929666417972492,1.3192080558019803,1.1904652515338434,0.9744350976020754,0.2009924660106314,1.1784444788429502,0.944522406295388,0.2010922545837623,1.1729988310515476,,,,,,,
lightgbm_tweedie__single_model__raw__two_stage,arms,all,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,100.0
random_forest__multi_step__log1p__two_stage,dy,1,116452.0,18949.0,3.0,2.225145092352053,0.0121227030570434,0.0032701960096962,0.0040409010190144,0.0032701960096962,0.0044597876206292,28974.0,2.2248740566372036,0.0032687480730183,1.0,2.225145092352053,0.9993318923350462,4.89144390657758,2.224326563525172,0.9950360411804766,0.655517704654288,2.818111984262865,2.228088555584839,0.9993290417504714,4.868492013963612,2.224052217284269,0.9990979777218232,4.939750270741612,2.2240399841847527,0.95,2.1638878377344506,,,,,
random_forest__multi_step__log1p__two_stage,dy,2,87478.0,5183.0,3.0,2.791714100122385,0.1386414837767335,0.0277134551178951,0.0462138279255778,0.0277134551178951,0.0334921773259019,24485.0,2.7906498469349583,0.0276802882439991,1.0,2.791714100122385,0.9943662190330208,4.89144390657758,2.7816199753268473,0.9594376592438556,0.655517704654288,2.818111984262865,2.792784860094132,0.9943465453142818,4.868492013963612,2.7805264891673236,0.9932655249214892,4.939750270741612,2.779647846167294,0.95,2.702128395116266,,,,,
random_forest__multi_step__log1p__two_stage,dy,3,62993.0,2020.0,3.0,3.1891552875729476,0.5772962886803273,0.1167723157617641,0.1924320962267758,0.1167723157617641,0.1215520771454893,20226.0,3.186716133295328,0.1165073183141191,1.0,3.1891552875729476,0.9766838509805352,4.89144390657758,3.138112616661148,0.8487973265550475,0.655517704654288,2.818111984262865,3.133052548148617,0.9766284184714452,4.868492013963612,3.1356091189062107,0.97598403162059,4.939750270741612,3.136580603408978,0.95,3.0796975231943,,,,,
random_forest__multi_step__log1p__two_stage,dy,4,42767.0,608.0,3.0,4.4505888775802935,6.048095739813061,0.8567901872496669,2.01603191327102,0.8567901872496669,0.8295797777352725,16048.0,4.442395446842376,0.852706809810278,0.165352189284743,1.5705624252294856,0.8509472347047013,4.89144390657758,3.93626906347975,0.4334551900202074,0.655517704654288,2.818111984262865,3.525717566259369,0.8509566200938626,4.868492013963612,3.92932919447149,0.8562086462787333,4.939750270741612,3.954424031737477,0.95,4.278059433701279,,,,,
random_forest__multi_step__log1p__two_stage,dy,5,26719.0,188.0,3.0,4.041193017773086,8.68855846125944,1.2290591002710105,2.896186153753147,1.2290591002710105,1.0988744520039886,11781.0,4.033015318283051,1.2223810342569756,0.1151255358236374,1.3501189757142316,0.7991898543476338,4.89144390657758,3.4304906049171136,0.3478328412729624,0.655517704654288,2.818111984262865,3.2435397352557964,0.7993093888873473,4.868492013963612,3.4243176205427885,0.8180257090882177,4.939750270741612,3.487774074837965,0.95,3.889133366884432,,,,,
random_forest__multi_step__log1p__two_stage,dy,6,14938.0,59.0,3.0,3.746686850505444,9.352979957390616,1.7153726928311928,3.117659985796872,1.7153726928311928,1.511517396365369,7929.0,3.734598600854287,1.6998375847419618,0.1070780399274047,1.2941098442464996,0.740363204120923,4.89144390657758,3.033545877357017,0.2764858743995577,0.655517704654288,2.818111984262865,3.074849818101397,0.7412070208722549,4.868492013963612,3.0269036822206425,0.7657022659171114,4.939750270741612,3.103144345196753,0.95,3.609352507980171,,,,,
random_forest__multi_step__log1p__two_stage,dy,7,7009.0,18.0,3.0,1.416625730883971,8.32154907609726,0.1878197215227168,2.7738496920324196,0.1878197215227168,0.1991774514190688,4427.0,1.4118538157077154,0.1835663020674885,0.1208053691275167,1.0503306252074596,0.9630222537606375,4.89144390657758,1.4012198503305546,0.7772899486103253,0.655517704654288,2.818111984262865,1.7287508063959072,0.9636650468809912,4.868492013963612,1.3968891266220906,0.9612414374772869,4.939750270741612,1.4004779164449337,0.95,1.3957944443397725,,,,,
random_forest__multi_step__log1p__two_stage,type,__global__,116452.0,18949.0,3.0,2.225145092352053,0.0121227030570434,0.0032701960096962,0.0040409010190144,0.0032701960096962,0.0044597876206292,28974.0,2.2248740566372036,0.0032687480730183,1.0,,,,,,,,,,,,,,,,,1.0,,,,
random_forest__multi_step__log1p__two_stage,type,Annuity,399.0,301.0,3.0,2.9702742743932293,0.5369621555270327,0.1599121893859112,0.1789873851756775,0.1599121893859112,0.2110773698541317,98.0,2.970260970895866,0.1599099899390036,1.0,2.9702742743932293,0.965203217914274,4.435690616412313,2.9017150698180565,0.8831421387702687,1.2085211167101098,2.8839404570105156,2.9601854891420873,0.9651675612086996,4.430925320132437,2.901631976224248,0.9543723333030462,4.41500555601732,2.880375256499633,,,1.0,,,,
random_forest__multi_step__log1p__two_stage,type,Bodily,12295.0,3422.0,3.0,3.2951168278442133,0.0611288391544573,0.0229560362629039,0.0203762797181524,0.0229560362629039,0.029636409932489,3064.0,3.2948398574818674,0.0229504270581882,1.0,3.2951168278442133,0.994851344353756,4.435690616412313,3.283300061629743,0.981358942626354,1.2085211167101098,2.8839404570105156,3.287452065524815,0.9948470886120554,4.430925320132437,3.28301475104674,0.993332104102078,4.41500555601732,3.279813227762579,,,1.0,,,,
random_forest__multi_step__log1p__two_stage,type,Lost,153.0,18.0,3.0,2.1281202540516753,1.931294162957427,0.6438973143914865,0.643764720985809,0.6438973143914865,0.5776576465918937,22.0,2.1277707215620354,0.6434761900973635,0.36,1.406123291458603,0.8732382777573859,4.435690616412313,1.9851177877513095,0.652401798869722,1.2085211167101098,2.8839404570105156,2.39084199697809,0.8731917076722959,4.430925320132437,1.984760042223571,0.8842986952754986,4.41500555601732,1.9975952687717604,,,1.0,,,,
random_forest__multi_step__log1p__two_stage,type,Material,89276.0,12789.0,3.0,1.653406424197968,0.013292043486868,0.0005294253658852,0.0044306811622893,0.0005294253658852,0.0005190788081718,21907.0,1.6532384629434822,0.0005291520526999,1.0,1.653406424197968,0.9998806584522636,4.435690616412313,1.6533284456640032,0.9995621147772896,1.2085211167101098,2.8839404570105156,1.653945256866979,0.9998805917885378,4.430925320132437,1.653160460906964,0.9998824423254083,4.41500555601732,1.653329611258176,,,1.0,,,,
random_forest__multi_step__log1p__two_stage,type,Remaining,143.0,28.0,3.0,2.1613809707713116,0.8186421890949953,0.2697580479691518,0.2728807296983317,0.2697580479691518,0.1842946469017675,40.0,2.161201471965101,0.2696744118770182,0.56,1.6503733436319346,0.9426711314457382,4.435690616412313,2.094800313756542,0.8175188730149757,1.2085211167101098,2.8839404570105156,2.2932344401339617,0.942629786143962,4.430925320132437,2.0945830951885167,0.9599298504618596,4.41500555601732,2.114844261601754,,,1.0,,,,
random_forest__multi_step__log1p__two_stage,type,Technical,14186.0,2391.0,3.0,4.958777886828669,0.2694869398034261,0.1586686372383919,0.0898289799344753,0.1586686372383919,0.3766468608952377,3843.0,4.955413584253722,0.1583989439781314,1.0,4.958777886828669,0.9654644688239578,4.435690616412313,4.822059389699071,0.8839454166620616,1.2085211167101098,2.8839404570105156,4.717983493417164,0.9654853449304416,4.430925320132437,4.818893848735759,0.9213952039664168,4.41500555601732,4.6475989584922415,,,1.0,,,,
random_forest__multi_step__log1p__two_stage,arms,1,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.492946474873096,True,True,100.0
random_forest__multi_step__log1p__two_stage,type,__global__,87478.0,5183.0,3.0,2.791714100122385,0.1386414837767335,0.0277134551178951,0.0462138279255778,0.0277134551178951,0.0334921773259019,24485.0,2.7906498469349583,0.0276802882439991,1.0,,,,,,,,,,,,,,,,,2.0,,,,
random_forest__multi_step__log1p__two_stage,type,Annuity,301.0,229.0,3.0,3.187621823620348,1.351093801861572,0.2775116021356383,0.450364600620524,0.2775116021356383,0.3105397243525194,82.0,3.1876055612509067,0.2775073791844453,0.7411003236245954,2.6212472414532675,0.9732485779351164,10.096202418096809,3.1290998288983296,0.9257383736156644,3.4594332460608896,3.570309571978962,3.216040838210818,0.9731663368532056,10.064255415791845,3.1289040905222456,0.9685414326890625,9.56084829160934,3.118802375231111,,,2.0,,,,
random_forest__multi_step__log1p__two_stage,type,Bodily,9231.0,1552.0,3.0,3.78059854751967,0.647111740825374,0.0708043596931144,0.215703913608458,0.0708043596931144,0.0912124824911263,2591.0,3.779915009030387,0.0707692966886321,1.0,3.78059854751967,0.9930358697263988,10.096202418096809,3.761234096996157,0.979943457749782,3.4594332460608896,3.570309571978962,3.7763808777969823,0.9930173533172064,10.064255415791845,3.7605038447141337,0.9905499473505308,9.56084829160934,3.7543217448485713,,,2.0,,,,
random_forest__multi_step__log1p__two_stage,type,Material,67369.0,2459.0,3.0,1.697943374276328,0.0489376744643486,0.0046468689213893,0.0163125581547828,0.0046468689213893,0.0042335432208581,18645.0,1.6972113066413146,0.0046370795243717,1.0,1.697943374276328,0.9995399526525596,10.096202418096809,1.6976222872783286,0.9986585561629214,3.4594332460608896,3.570309571978962,1.7004550483729906,0.9995394647895456,10.064255415791845,1.6968902162854795,0.9995573960271368,9.56084829160934,1.69763446176604,,,2.0,,,,
random_forest__multi_step__log1p__two_stage,type,Technical,10343.0,934.0,3.0,6.396099511911758,21.64702124073607,1.384659918661678,7.215673746912024,1.384659918661678,3.4730535052971936,3112.0,6.3841231958023315,1.3784963241686898,0.0461964586012464,1.2492806877102376,0.8793940839941625,10.096202418096809,5.745297987418987,0.7141549777065486,3.4594332460608896,3.570309571978962,5.588361523535057,0.879531046771321,10.064255415791845,5.7355035103497745,0.7335369285871489,9.56084829160934,4.958238262318364,,,2.0,,,,
random_forest__multi_step__log1p__two_stage,arms,2,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.855985448236248,True,True,100.0
random_forest__multi_step__log1p__two_stage,type,__global__,62993.0,2020.0,3.0,3.1891552875729476,0.5772962886803273,0.1167723157617641,0.1924320962267758,0.1167723157617641,0.1215520771454893,20226.0,3.186716133295328,0.1165073183141191,1.0,,,,,,,,,,,,,,,,,3.0,,,,
random_forest__multi_step__log1p__two_stage,type,Annuity,219.0,161.0,3.0,3.621010295239447,5.244969909997014,0.5842630971910447,1.748323303332338,0.5842630971910447,0.5532156744615817,68.0,3.620985383588172,0.5842515563993381,0.1907582938388625,1.4999794520539704,0.9519053357898292,11.563926453272384,3.4949536851985052,0.8641151744268714,3.715430372824956,3.654644690690687,3.6255806991985966,0.951679550678792,11.506934775821057,3.494338192188873,0.948995207171973,10.293131184094651,3.4873262081306335,,,3.0,,,,
random_forest__multi_step__log1p__two_stage,type,Bodily,6640.0,622.0,3.0,4.177288902009627,0.9750130840251622,0.304964812635861,0.3250043613417207,0.304964812635861,0.3678317037638125,2147.0,4.175632927584994,0.3046449186846092,1.0,4.177288902009627,0.974305534880766,11.563926453272384,4.095650163143212,0.9241455631678392,3.715430372824956,3.654644690690687,4.13764401969644,0.97420794452868,11.506934775821057,4.093726826960172,0.9654973281838616,10.293131184094651,4.06766394575853,,,3.0,,,,
random_forest__multi_step__log1p__two_stage,type,Material,48724.0,804.0,3.0,1.5596155312154518,0.2050418432250101,0.0105033760285711,0.0683472810750033,0.0105033760285711,0.0100991871267412,15549.0,1.5581553985655845,0.0104480595102,1.0,1.5596155312154518,0.9990925362040745,11.563926453272384,1.559107700381236,0.9971810083762752,3.715430372824956,3.654644690690687,1.5655214008674716,0.9990928442980858,11.506934775821057,1.5576490647132215,0.9990198038127004,10.293131184094651,1.5590669982054008,,,3.0,,,,
random_forest__multi_step__log1p__two_stage,type,Technical,7231.0,427.0,3.0,6.764353871686209,17.345871853433007,3.3503677364410405,5.781957284477669,3.3503677364410405,8.402133533655311,2418.0,6.7434655319551915,3.3260589995717424,0.0576559546313799,1.3323493253051597,0.7753586127627929,11.563926453272384,5.469441421424453,0.5258330786373006,3.715430372824956,3.654644690690687,5.289832643000241,0.7757661703405074,11.506934775821057,5.455586260207585,0.550574241097639,10.293131184094651,4.173704758321872,,,3.0,,,,
random_forest__multi_step__log1p__two_stage,arms,3,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.039113832684119,True,True,100.0
random_forest__multi_step__log1p__two_stage,type,__global__,42767.0,608.0,3.0,4.4505888775802935,6.048095739813061,0.8567901872496669,2.01603191327102,0.8567901872496669,0.8295797777352725,16048.0,4.442395446842376,0.852706809810278,0.165352189284743,,,,,,,,,,,,,,,,,4.0,,,,
random_forest__multi_step__log1p__two_stage,type,Annuity,151.0,107.0,3.0,5.0544706263472525,15.135584217710864,1.9893287096459369,5.045194739236955,1.9893287096459369,1.87222671086147,56.0,5.054417365898256,1.9892756478252052,0.0660901791229153,1.2679606899438889,0.893750483390404,16.733850210363066,4.62368508219005,0.7385664414493361,5.619980212568882,3.869709992312019,4.74473443776068,0.8926606042072114,16.543301633170188,4.619218655550947,0.8668508423990604,12.188896503096132,4.5146212779313615,,,4.0,,,,
