kind,scenario,dy,group,n,empirical,analytic,se,z,quad_rel_err,expected_active,normal_approx_ok
"upper P(c,r|k)",S-B,1.0,Annuity r=1,190055,0.026160848175528138,0.026779343483421342,0.00037031045371809293,-1.6702075290697809,,,
upper P(a|k),S-B,1.0,AY 1,190055,0.10291231485622583,0.10279329891221192,0.0006966088802745255,0.17085045480183364,,,
upper P(a|k),S-B,1.0,AY 2,190055,0.1029438846649654,0.10217256582060925,0.0006947426100932979,1.110222452387908,,,
upper P(a|k),S-B,1.0,AY 3,190055,0.1010707426797506,0.10155183272900661,0.000692868387043803,-0.694345503781238,,,
upper P(a|k),S-B,1.0,AY 4,190055,0.10044460813974902,0.10093109963740397,0.0006909861464122322,-0.7040539093018563,,,
upper P(a|k),S-B,1.0,AY 5,190055,0.10102338796664123,0.10031036654580132,0.0006890958224993709,1.0347202777311473,,,
upper P(a|k),S-B,1.0,AY 6,190055,0.0997921654257978,0.09968963345419868,0.0006871973485994072,0.14920309545442953,,,
upper P(a|k),S-B,1.0,AY 7,190055,0.09798216305806214,0.09906890036259601,0.0006852906569781454,-1.5858049332321793,,,
upper P(a|k),S-B,1.0,AY 8,190055,0.09830838441503775,0.09844816727099338,0.0006833756788506113,-0.20454760138776187,,,
upper P(a|k),S-B,1.0,AY 9,190055,0.09825576806713845,0.09782743417939072,0.0006814523443580204,0.6285602966870245,,,
upper P(a|k),S-B,1.0,AY 10,190055,0.09726658072663176,0.09720670108778807,0.0006795205825440925,0.08812041957509015,,,
upper E[Y|k],S-B,1.0,all,190055,5795.25952911464,5880.406823899348,43.03270843015282,-1.978664552869405,,,
upper E[oracle|k],S-B,1.0,all,190055,5858.173926788934,5880.406823899348,20.446511668033146,-1.0873687145946362,,,
upper P(Y>0|k),S-B,1.0,all,190055,0.8705900923416906,0.870340655438499,0.000770560772952906,0.3237082809648988,,,
"upper E[Y|c,k,r]",S-B,1.0,Material r=1,145092,3021.776923455403,3039.1811385061824,13.539912497473445,-1.2854008512999637,,130582.8,True
"upper P(Y>0|c,k,r)",S-B,1.0,Material r=1,145092,0.9002770655859731,0.8999999999911336,0.0007875887810578727,0.35178966676922835,,130582.8,True
"upper E[Y|c,k,r]",S-B,1.0,Technical r=1,13959,1779.1691012826757,1740.6133952671069,25.977410938680155,1.4842012588005717,,11865.15,True
"upper P(Y>0|c,k,r)",S-B,1.0,Technical r=1,13959,0.8544308331542374,0.8499999998374204,0.003022232969307359,1.4660793399499268,,11865.15,True
"upper E[Y|c,k,r]",S-B,1.0,Bodily r=1,26032,17162.247217610584,17470.778949340216,216.19906096911353,-1.4270724874873966,,18222.399999999998,True
"upper P(Y>0|c,k,r)",S-B,1.0,Bodily r=1,26032,0.6985248924400738,0.7,0.002840245494380134,-0.5193591761152059,,18222.399999999998,True
"upper E[Y|c,k,r]",S-B,1.0,Annuity r=1,4972,38491.42223939022,39092.36289378343,906.6112028898423,-0.662842740612185,,4723.4,True
"upper P(Y>0|c,k,r)",S-B,1.0,Annuity r=1,4972,0.9505229283990346,0.95,0.0030908735978275453,0.16918466009163824,,4723.4,True
"upper P(c,r|k)",S-B,2.0,Material r=1,177590,0.7458077594459147,0.7453873730282815,0.0010337647780310245,0.4066557756339649,,,
"upper P(c,r|k)",S-B,2.0,Material r=2,177590,5.067852919646377e-05,3.384053438132708e-05,1.380390634542908e-05,1.2197992650618272,,,
"upper P(c,r|k)",S-B,2.0,Technical r=1,177590,0.07110760741032716,0.0708485977529679,0.0006088350119623859,0.4254184668592423,,,
"upper P(c,r|k)",S-B,2.0,Technical r=2,177590,9.572611070443155e-05,9.016432027795451e-05,2.2531417919772375e-05,0.24684600171551196,,,
"upper P(c,r|k)",S-B,2.0,Bodily r=1,177590,0.1259980854777859,0.12604055597379035,0.0007875743099379507,-0.05392570004953673,,,
"upper P(c,r|k)",S-B,2.0,Bodily r=2,177590,0.023604932710175122,0.023805985991531105,0.0003617444721581976,-0.5557881234687028,,,
"upper P(c,r|k)",S-B,2.0,Annuity r=1,177590,0.023182611633537926,0.023556060643584127,0.0003598866487788267,-1.0376850914403097,,,
"upper P(c,r|k)",S-B,2.0,Annuity r=2,177590,0.010152598682358242,0.01023742175518575,0.00023886447203090846,-0.3551096239064573,,,
upper P(a|k),S-B,2.0,AY 1,177590,0.1123092516470522,0.1119870083638914,0.0007483146155884947,0.4306254033370491,,,
upper P(a|k),S-B,2.0,AY 2,177590,0.11277662030519736,0.11176803405069632,0.0007476748145618379,1.3489637939618313,,,
upper P(a|k),S-B,2.0,AY 3,177590,0.11098034799256715,0.11154905973750125,0.000747034104142331,-0.7612928804462442,,,
upper P(a|k),S-B,2.0,AY 4,177590,0.1109071456726167,0.11133008542430617,0.0007463924819880792,-0.56664524616182,,,
upper P(a|k),S-B,2.0,AY 5,177590,0.11194887099498846,0.11111111111111109,0.0007457499457457903,1.1233790745228396,,,
upper P(a|k),S-B,2.0,AY 6,177590,0.11109296694633707,0.11089213679791603,0.0007451064930506962,0.2695321411021267,,,
upper P(a|k),S-B,2.0,AY 7,177590,0.10928543273832986,0.11067316248472096,0.0007444621215264745,-1.864070321731945,,,
upper P(a|k),S-B,2.0,AY 8,177590,0.11024269384537418,0.11045418817152587,0.0007438168287851689,-0.284336570466026,,,
upper P(a|k),S-B,2.0,AY 9,177590,0.11045666985753702,0.11023521385833081,0.0007431706124271097,0.29798810058293607,,,
upper E[Y|k],S-B,2.0,all,177590,4220.7749693716405,4254.348111048526,45.338473006558715,-0.7405000532776898,,,
upper E[oracle|k],S-B,2.0,all,177590,4232.625283030613,4254.348111048526,23.632086302547936,-0.9192090676975591,,,
upper P(Y>0|k),S-B,2.0,all,177590,0.4569401430260713,0.45790464543429565,0.0011822684874977175,-0.8158065772908787,,,
"upper E[Y|c,k,r]",S-B,2.0,Material r=1,132448,800.1947790587444,804.8974084468763,6.210839501447269,-0.7571648546120129,,52059.8051280483,True
"upper P(Y>0|c,k,r)",S-B,2.0,Material r=1,132448,0.392252053636144,0.3930584464702435,0.0013420827683297378,-0.6008517903132613,,52059.8051280483,True
"upper E[Y|c,k,r]",S-B,2.0,Technical r=1,12628,610.4695253158663,611.5058162028361,14.233056657981951,-0.07280873756576761,,5626.960692545589,True
"upper P(Y>0|c,k,r)",S-B,2.0,Technical r=1,12628,0.44369654735508396,0.4455939723246926,0.004422993883479842,-0.4289910905587395,,5626.960692545589,True
"upper E[Y|c,k,r]",S-B,2.0,Bodily r=1,22376,14297.872951931455,14305.267401708466,196.95739334951378,-0.03754339784488187,,14900.855157290905,True
"upper P(Y>0|c,k,r)",S-B,2.0,Bodily r=1,22376,0.6655791919914193,0.6659302447841842,0.003153128882468569,-0.11133474267946165,,14900.855157290905,True
"upper E[Y|c,k,r]",S-B,2.0,Bodily r=2,4192,18905.796149765774,17470.778949340216,538.7619723233886,2.663545821983512,,2934.3999999999996,True
"upper P(Y>0|c,k,r)",S-B,2.0,Bodily r=2,4192,0.7115935114503816,0.7,0.007077811797959045,1.6380078732419499,,2934.3999999999996,True
"upper E[Y|c,k,r]",S-B,2.0,Annuity r=1,4117,39641.739663709806,42097.26154705224,1055.2328158791709,-2.326995376178299,,4006.3709433033155,True
"upper P(Y>0|c,k,r)",S-B,2.0,Annuity r=1,4117,0.9676949234879767,0.973128720744065,0.0025202224903364797,-2.1560783926512785,,4006.3709433033155,True
"upper E[Y|c,k,r]",S-B,2.0,Annuity r=2,1803,40728.44610602719,39092.36289378343,1505.5277951880514,1.0867173741149065,,1712.85,True
"upper P(Y>0|c,k,r)",S-B,2.0,Annuity r=2,1803,0.9478646699944537,0.95,0.005132736169715824,-0.4160217737558961,,1712.85,True
"upper P(c,r|k)",S-B,3.0,Material r=1,159372,0.7488705669753783,0.749106337913668,0.001085951850405556,-0.21710993742635293,,,
"upper P(c,r|k)",S-B,3.0,Material r=2,159372,5.019702331651733e-05,3.400937512591277e-05,1.4607837521392539e-05,1.1081481545025718,,,
"upper P(c,r|k)",S-B,3.0,Technical r=1,159372,0.07013151620108928,0.07019475644481006,0.0006399445132780593,-0.09882144843597016,,,
"upper P(c,r|k)",S-B,3.0,Technical r=2,159372,0.00010039404663303466,8.933221972848061e-05,2.3674382072343192e-05,0.46724881227107756,,,
"upper P(c,r|k)",S-B,3.0,Bodily r=1,159372,0.11964460507491906,0.1194479133678358,0.0008123829455660853,0.2421169820917339,,,
"upper P(c,r|k)",S-B,3.0,Bodily r=2,159372,0.0225886604924328,0.022560796645038846,0.000371976994443037,0.07490744806859094,,,
"upper P(c,r|k)",S-B,3.0,Bodily r=3,159372,0.004480084330999172,0.004261184066827355,0.00016316682183723053,1.3415733769098255,,,
"upper P(c,r|k)",S-B,3.0,Annuity r=1,159372,0.020712546745977962,0.021130956653576356,0.0003602598511942565,-1.1614114262562711,,,
"upper P(c,r|k)",S-B,3.0,Annuity r=2,159372,0.00912958361569159,0.009183475905685006,0.0002389429132855666,-0.2255446259207882,,,
"upper P(c,r|k)",S-B,3.0,Annuity r=3,159372,0.004291845493562232,0.003991122176478621,0.00015793307987281387,1.9041186135658703,,,
upper P(a|k),S-B,3.0,AY 1,159372,0.1256933463845594,0.1253199153154995,0.0008293324412745091,0.4502791045844388,,,
upper P(a|k),S-B,3.0,AY 2,159372,0.1264525763622217,0.1252285109396425,0.0008290732575304771,1.4764261317815353,,,
upper P(a|k),S-B,3.0,AY 3,159372,0.1245011670807921,0.1251371065637855,0.000828813929484801,-0.7672886040762815,,,
upper P(a|k),S-B,3.0,AY 4,159372,0.12459528649951059,0.1250457021879285,0.000828554457001987,-0.5436162760474038,,,
upper P(a|k),S-B,3.0,AY 5,159372,0.12591923298948374,0.1249542978120715,0.000828294839946295,1.164965819990849,,,
upper P(a|k),S-B,3.0,AY 6,159372,0.12504078508144467,0.12486289343621451,0.0008280350781817395,0.21483588064986037,,,
upper P(a|k),S-B,3.0,AY 7,159372,0.12334663554451221,0.1247714890603575,0.0008277751715720886,-1.7213049687625224,,,
upper P(a|k),S-B,3.0,AY 8,159372,0.12445097005747559,0.12468008468450051,0.000827515119980863,-0.2768706232584896,,,
upper E[Y|k],S-B,3.0,all,159372,2970.7898247870753,2998.907349921552,44.632933855421285,-0.6299725943527993,,,
upper E[oracle|k],S-B,3.0,all,159372,3012.0850645622527,2998.907349921552,24.336070968343215,0.5414889962246799,,,
upper P(Y>0|k),S-B,3.0,all,159372,0.18961298095022966,0.18976648938212037,0.0009822201762965134,-0.15628719058645466,,,
"upper E[Y|c,k,r]",S-B,3.0,Material r=1,119349,122.11331919597922,121.29911007888214,2.0703557617359873,0.3932701481287287,,11659.444175024322,True
"upper P(Y>0|c,k,r)",S-B,3.0,Material r=1,119349,0.09733638321225985,0.09769201366929797,0.0008594043333693547,-0.4138104070802752,,11659.444175024322,True
"upper E[Y|c,k,r]",S-B,3.0,Technical r=1,11177,132.25184306331894,129.35169994958903,5.975440728100046,0.4853438006826388,,1572.2064463199852,True
"upper P(Y>0|c,k,r)",S-B,3.0,Technical r=1,11177,0.1425248277713161,0.14066443797721412,0.003288599031235171,0.5657089162989936,,1572.2064463199852,True
"upper E[Y|c,k,r]",S-B,3.0,Bodily r=1,19068,8223.497258073074,8567.033893237654,158.57965995700394,-2.166334795128988,,8835.188750653255,True
"upper P(Y>0|c,k,r)",S-B,3.0,Bodily r=1,19068,0.4615061883784351,0.4633516231725011,0.0036111679127302774,-0.5110354430101107,,8835.188750653255,True
"upper E[Y|c,k,r]",S-B,3.0,Bodily r=2,3600,14204.592910465324,14305.267401708466,491.03479121299006,-0.20502516938656987,,2397.348881223063,True
"upper P(Y>0|c,k,r)",S-B,3.0,Bodily r=2,3600,0.6733333333333333,0.6659302447841842,0.007861070641420656,0.9417404939909412,,2397.348881223063,True
"upper E[Y|c,k,r]",S-B,3.0,Bodily r=3,714,16036.227657381114,17470.778949340216,1305.4446574673289,-1.0988985888856067,,499.79999999999995,True
"upper P(Y>0|c,k,r)",S-B,3.0,Bodily r=3,714,0.6988795518207283,0.7,0.017149858514250885,-0.06533279434000312,,499.79999999999995,True
"upper E[Y|c,k,r]",S-B,3.0,Annuity r=1,3301,43698.51918237501,44283.80023928706,1239.1254148885816,-0.47233399450908875,,3214.3387097052732,True
"upper P(Y>0|c,k,r)",S-B,3.0,Annuity r=1,3301,0.9727355346864587,0.973746958408141,0.0027828519888908323,-0.363448622391666,,3214.3387097052732,True
"upper E[Y|c,k,r]",S-B,3.0,Annuity r=2,1455,44357.42361861338,42097.26154705224,1775.0362446192562,1.273304744290412,,1415.9022886826147,True
"upper P(Y>0|c,k,r)",S-B,3.0,Annuity r=2,1455,0.9683848797250859,0.973128720744065,0.004239335810576317,-1.1190057195148606,,1415.9022886826147,True
"upper E[Y|c,k,r]",S-B,3.0,Annuity r=3,684,42709.5676489573,39092.36289378343,2444.3229780491624,1.4798391160487303,,649.8,True
"upper P(Y>0|c,k,r)",S-B,3.0,Annuity r=3,684,0.9576023391812866,0.95,0.008333333333333337,0.9122807017543929,,649.8,True
"upper P(c,r|k)",S-B,4.0,Material r=1,139860,0.7576791076791077,0.7576682752830404,0.0011457712647676822,0.00945423960292909,,,
"upper P(c,r|k)",S-B,4.0,Material r=2,139860,5.005005005005005e-05,3.439808648111307e-05,1.568241385104138e-05,0.9980583166345671,,,
"upper P(c,r|k)",S-B,4.0,Technical r=1,139860,0.06954096954096954,0.07000663583617349,0.0006822801982675844,-0.6825147445087026,,,
"upper P(c,r|k)",S-B,4.0,Technical r=2,139860,0.0001144001144001144,8.90928110832011e-05,2.5238016619182177e-05,1.002745330537522,,,
"upper P(c,r|k)",S-B,4.0,Bodily r=1,139860,0.11365651365651365,0.1137128954543766,0.000848878066364979,-0.06641919504926477,,,
"upper P(c,r|k)",S-B,4.0,Bodily r=2,139860,0.021392821392821393,0.02147759167935002,0.0003876425274941023,-0.21868159584198238,,,
"upper P(c,r|k)",S-B,4.0,Bodily r=3,139860,0.0042471042471042475,0.004056593075936237,0.00016996178792940414,1.1209059017850604,,,
"upper P(c,r|k)",S-B,4.0,Bodily r=4,139860,0.0008365508365508366,0.0007661914626841363,7.398700581428168e-05,0.9509693370118624,,,
"upper P(c,r|k)",S-B,4.0,Annuity r=1,139860,0.018733018733018733,0.018872530829300228,0.00036385724538517305,-0.3834253626963242,,,
"upper P(c,r|k)",S-B,4.0,Annuity r=2,139860,0.008365508365508366,0.008201968088408482,0.00024117034060910654,0.678111067417501,,,
"upper P(c,r|k)",S-B,4.0,Annuity r=3,139860,0.003918203918203919,0.0035645606374545514,0.00015936055155507615,2.2191394124733885,,,
"upper P(c,r|k)",S-B,4.0,Annuity r=4,139860,0.0014657514657514658,0.001549151667152597,0.00010516314184437152,-0.793055436899682,,,
upper P(a|k),S-B,4.0,AY 1,139860,0.14337194337194337,0.14298350113135222,0.000936032208759742,0.41498811360972837,,,
upper P(a|k),S-B,4.0,AY 2,139860,0.14422994422994423,0.14294138170661577,0.0009359173302827271,1.376790963940382,,,
upper P(a|k),S-B,4.0,AY 3,139860,0.1421850421850422,0.1428992622818793,0.0009358024241486933,-0.7632167628619168,,,
upper P(a|k),S-B,4.0,AY 4,139860,0.14227084227084227,0.14285714285714288,0.0009356874903474516,-0.6265987227027046,,,
upper P(a|k),S-B,4.0,AY 5,139860,0.14393679393679393,0.1428150234324064,0.0009355725288688052,1.199020353605144,,,
upper P(a|k),S-B,4.0,AY 6,139860,0.142985842985843,0.14277290400766998,0.0009354575397025501,0.22763083211742507,,,
upper P(a|k),S-B,4.0,AY 7,139860,0.14101959101959102,0.1427307845829335,0.0009353425228384745,-1.8294833406584936,,,
upper E[Y|k],S-B,4.0,all,139860,2294.491644190929,2268.6208652894775,44.57839395624648,0.5803434490449259,,,
upper E[oracle|k],S-B,4.0,all,139860,2297.0462113356275,2268.6208652894775,25.230440177272346,1.12662901821886,,,
upper P(Y>0|k),S-B,4.0,all,139860,0.10219505219505219,0.10149152263225802,0.0008074752350991757,0.8712707612732642,,,
"upper E[Y|c,k,r]",S-B,4.0,Material r=1,105969,19.53842406995602,19.41415310893344,0.6918628941738107,0.17961790127648983,,2733.2096147042735,True
"upper P(Y>0|c,k,r)",S-B,4.0,Material r=1,105969,0.025743377780294237,0.025792538431359334,0.00048694885717570467,-0.10095649746510982,,2733.2096147042735,True
"upper E[Y|c,k,r]",S-B,4.0,Technical r=1,9726,30.000891345507252,27.905625771378553,2.470612293162922,0.8480754264548337,,440.54303999757917,True
"upper P(Y>0|c,k,r)",S-B,4.0,Technical r=1,9726,0.04698745630269381,0.04529539307984473,0.002108600926227996,0.8024577822205332,,440.54303999757917,True
"upper E[Y|c,k,r]",S-B,4.0,Bodily r=1,15896,4649.507632306484,4801.280392347446,123.80674590204232,-1.2258844131243578,,4795.932926889784,True
"upper P(Y>0|c,k,r)",S-B,4.0,Bodily r=1,15896,0.30183694011071965,0.3017069027988036,0.003640554783201179,0.03571909218784852,,4795.932926889784,True
"upper E[Y|c,k,r]",S-B,4.0,Bodily r=2,2992,8224.288185774578,8567.033893237654,400.3310349245286,-0.8561557250431304,,1386.3480565321238,True
"upper P(Y>0|c,k,r)",S-B,4.0,Bodily r=2,2992,0.46557486631016043,0.4633516231725011,0.009116317869400951,0.24387512255596758,,1386.3480565321238,True
"upper E[Y|c,k,r]",S-B,4.0,Bodily r=3,594,14735.571261221117,14305.267401708466,1208.844091462646,0.3559630746029481,,395.5625654018054,True
"upper P(Y>0|c,k,r)",S-B,4.0,Bodily r=3,594,0.6919191919191919,0.6659302447841842,0.019352618118926558,1.342916342135175,,395.5625654018054,True
"upper E[Y|c,k,r]",S-B,4.0,Bodily r=4,117,16130.652471467532,17470.778949340216,3224.8880297913825,-0.41555752184034006,,81.89999999999999,True
"upper P(Y>0|c,k,r)",S-B,4.0,Bodily r=4,117,0.717948717948718,0.7,0.04236592728681617,0.4236592728681628,,81.89999999999999,True
"upper E[Y|c,k,r]",S-B,4.0,Annuity r=1,2620,46848.78056098446,46455.142672476795,1461.227720303281,0.26938846220763074,,2545.7815270420724,True
"upper P(Y>0|c,k,r)",S-B,4.0,Annuity r=1,2620,0.9713740458015268,0.9716723385656765,0.0032412657168647634,-0.09202971623019424,,2545.7815270420724,True
"upper E[Y|c,k,r]",S-B,4.0,Annuity r=2,1170,48384.37659556147,44283.80023928706,2081.3498971500967,1.9701523332954032,,1139.283941337525,True
"upper P(Y>0|c,k,r)",S-B,4.0,Annuity r=2,1170,0.9786324786324786,0.973746958408141,0.004674336133588773,1.0451794831850751,,1139.283941337525,True
"upper E[Y|c,k,r]",S-B,4.0,Annuity r=3,548,39958.063397006226,42097.26154705224,2892.333999750889,-0.7396096544279679,,533.2745389677476,True
"upper P(Y>0|c,k,r)",S-B,4.0,Annuity r=3,548,0.9781021897810219,0.973128720744065,0.006907788580915132,0.7199799152362114,,533.2745389677476,True
"upper E[Y|c,k,r]",S-B,4.0,Annuity r=4,205,39664.06862915752,39092.36289378343,4464.879173836777,0.12804506306109262,,194.75,True
"upper P(Y>0|c,k,r)",S-B,4.0,Annuity r=4,205,0.9463414634146341,0.95,0.01522193539183408,-0.24034634829211704,,194.75,True
"upper P(c,r|k)",S-B,5.0,Material r=1,120224,0.7668934655310088,0.7675623842331005,0.0012181884034450849,-0.5491093990059381,,,
"upper P(c,r|k)",S-B,5.0,Material r=2,120224,4.990684056428001e-05,3.484727833250817e-05,1.7024770974111885e-05,0.8845676840335548,,,
"upper P(c,r|k)",S-B,5.0,Technical r=1,120224,0.06937882619110992,0.06994508741964071,0.000735592542187138,-0.7698028406420837,,,
"upper P(c,r|k)",S-B,5.0,Technical r=2,120224,8.317806760713335e-05,8.901448248790253e-05,2.7209177816461984e-05,-0.2145016993949029,,,
"upper P(c,r|k)",S-B,5.0,Bodily r=1,120224,0.10856401384083045,0.10820278226616828,0.0008958941152674229,0.40320788864020657,,,
"upper P(c,r|k)",S-B,5.0,Bodily r=2,120224,0.020794516901783338,0.02043686572922398,0.00040806352344963337,0.8764595510421851,,,
"upper P(c,r|k)",S-B,5.0,Bodily r=3,120224,0.003942640404578121,0.0038600253347174864,0.00017883794677078611,0.46195492261226173,,,
"upper P(c,r|k)",S-B,5.0,Bodily r=4,120224,0.0008068272557891935,0.000729064612063027,7.784470021821235e-05,0.9989458949444757,,,
"upper P(c,r|k)",S-B,5.0,Bodily r=5,120224,0.00012476710141070003,0.0001377025181109373,3.3841176309281875e-05,-0.3822389795797192,,,
"upper P(c,r|k)",S-B,5.0,Annuity r=1,120224,0.01661066010114453,0.01665607899276903,0.0003690995518603187,-0.12305322885271401,,,
"upper P(c,r|k)",S-B,5.0,Annuity r=2,120224,0.0073446233697098745,0.007238702091009799,0.00024448779526239786,0.4332374897748784,,,
"upper P(c,r|k)",S-B,5.0,Annuity r=3,120224,0.003476843225978174,0.0031459269606692996,0.0001615081806062575,2.048913337186422,,,
"upper P(c,r|k)",S-B,5.0,Annuity r=4,120224,0.0013308490817141336,0.0013672142212009955,0.0001065677034869855,-0.34123977806562117,,,
"upper P(c,r|k)",S-B,5.0,Annuity r=5,120224,0.0005988820867713601,0.0005941888511793529,7.02809458912871e-05,0.06677820755666777,,,
upper P(a|k),S-B,5.0,AY 1,120224,0.16682193239286666,0.1667182712341386,0.0010749591037418668,0.09643265345369666,,,
upper P(a|k),S-B,5.0,AY 2,120224,0.16782838701091296,0.1666976294071498,0.0010749058683167726,1.0519596525543784,,,
upper P(a|k),S-B,5.0,AY 3,120224,0.1654827655043918,0.16667698758016103,0.0010748526269577455,-1.1110565726106456,,,
upper P(a|k),S-B,5.0,AY 4,120224,0.16569902848017035,0.16665634575317229,0.0010747993796639042,-0.8906939202935708,,,
upper P(a|k),S-B,5.0,AY 5,120224,0.16761212403513442,0.16663570392618351,0.0010747461264343657,0.9085123313636063,,,
upper P(a|k),S-B,5.0,AY 6,120224,0.16655576257652382,0.16661506209919477,0.0010746928672682482,-0.05517811132558389,,,
upper E[Y|k],S-B,5.0,all,120224,1713.0245283183294,1729.1077091324146,44.51199293284493,-0.3613224156992877,,,
upper E[oracle|k],S-B,5.0,all,120224,1761.0936091927376,1729.1077091324146,25.20094216025797,1.2692342951671463,,,
upper P(Y>0|k),S-B,5.0,all,120224,0.06420515038594624,0.06344876084131654,0.000703042787324006,1.075879815947969,,,
"upper E[Y|c,k,r]",S-B,5.0,Material r=1,92199,2.993129927252921,3.422130869404801,0.24321132142143176,-1.7639020241517294,,691.7038273105682,True
"upper P(Y>0|c,k,r)",S-B,5.0,Material r=1,92199,0.007039121899369841,0.007502288820914142,0.0002841832923288891,-1.6298175650955293,,691.7038273105682,True
"upper E[Y|c,k,r]",S-B,5.0,Technical r=1,8341,6.145495353187068,6.569617683714621,1.0644929310546536,-0.39842662938808854,,132.79605232058807,True
"upper P(Y>0|c,k,r)",S-B,5.0,Technical r=1,8341,0.014866322982855772,0.015920868196008766,0.0013705324541053942,-0.7694419858458159,,132.79605232058807,True
"upper E[Y|c,k,r]",S-B,5.0,Bodily r=1,13052,2731.9453082970545,2721.0030193995535,96.95511453410329,0.11285932619523703,,2592.8826098178542,True
"upper P(Y>0|c,k,r)",S-B,5.0,Bodily r=1,13052,0.20173153539687405,0.198657876939768,0.0034923949255612273,0.8801004819385133,,2592.8826098178542,True
"upper E[Y|c,k,r]",S-B,5.0,Bodily r=2,2500,4960.117835980855,4801.280392347446,312.1894564646521,0.5087854197004035,,754.2672569970092,True
"upper P(Y>0|c,k,r)",S-B,5.0,Bodily r=2,2500,0.3032,0.3017069027988036,0.009179974893263203,0.16264719877307815,,754.2672569970092,True
"upper E[Y|c,k,r]",S-B,5.0,Bodily r=3,474,8350.558988361146,8567.033893237654,1005.798267128313,-0.2152269614607434,,219.6286693837656,True
"upper P(Y>0|c,k,r)",S-B,5.0,Bodily r=3,474,0.49156118143459915,0.4633516231725011,0.022903986740280945,1.2316440182217818,,219.6286693837656,True
"upper E[Y|c,k,r]",S-B,5.0,Bodily r=4,97,15840.411806284084,14305.267401708466,2991.4217532317807,0.5131822027158577,,64.59523374406587,True
"upper P(Y>0|c,k,r)",S-B,5.0,Bodily r=4,97,0.6804123711340206,0.6659302447841842,0.04789024757766565,0.3024024113959778,,64.59523374406587,True
"upper E[Y|c,k,r]",S-B,5.0,Annuity r=1,1997,39931.79968404796,43899.77616578984,1700.429763743675,-2.3335138953378225,,1744.2600939226313,True
"upper P(Y>0|c,k,r)",S-B,5.0,Annuity r=1,1997,0.8758137205808713,0.873440207272224,0.007440042819229411,0.3190187699609295,,1744.2600939226313,True
"upper E[Y|c,k,r]",S-B,5.0,Annuity r=2,883,50215.38921356894,46455.142672476795,2517.028866626745,1.4939226923255453,,857.9866749534923,True
"upper P(Y>0|c,k,r)",S-B,5.0,Annuity r=2,883,0.9762174405436014,0.9716723385656765,0.005583222423444687,0.8140642863947926,,857.9866749534923,True
"upper E[Y|c,k,r]",S-B,5.0,Annuity r=3,418,45958.503177266655,44283.80023928706,3482.1693285990605,0.48093667479787844,,407.0262286146029,True
"upper P(Y>0|c,k,r)",S-B,5.0,Annuity r=3,418,0.9832535885167464,0.973746958408141,0.007820323693883623,1.2156312808433591,,407.0262286146029,True
"upper E[Y|c,k,r]",S-B,5.0,Annuity r=4,160,36955.054488755784,42097.26154705224,5352.771822518104,-0.9606624808223958,,155.7005953190504,True
"upper P(Y>0|c,k,r)",S-B,5.0,Annuity r=4,160,0.975,0.973128720744065,0.012784075447379003,0.14637579883171367,,155.7005953190504,True
"upper E[Y|c,k,r]",S-B,5.0,Annuity r=5,72,37193.35032266635,39092.36289378343,7533.909396832544,-0.25206203991721376,,68.39999999999999,True
"upper P(Y>0|c,k,r)",S-B,5.0,Annuity r=5,72,0.9583333333333334,0.95,0.02568505834570408,0.3244428422615281,,68.39999999999999,True
"upper P(c,r|k)",S-B,6.0,Material r=1,100240,0.7765562649640861,0.777742466721296,0.0013131841210241595,-0.9033019347543148,,,
"upper P(c,r|k)",S-B,6.0,Material r=2,100240,5.985634477254589e-05,3.530945336244855e-05,1.8767970001424755e-05,1.3079140369594517,,,
"upper P(c,r|k)",S-B,6.0,Technical r=1,100240,0.06888467677573823,0.06991091563390624,0.0008054048487329095,-1.2741900669986361,,,
"upper P(c,r|k)",S-B,6.0,Technical r=2,100240,8.978451715881884e-05,8.89709943183247e-05,2.9790951359866385e-05,0.02730771604662799,,,
"upper P(c,r|k)",S-B,6.0,Bodily r=1,100240,0.10385075818036713,0.10274242364057552,0.0009589874886786058,1.1557340975519659,,,
"upper P(c,r|k)",S-B,6.0,Bodily r=2,100240,0.01962290502793296,0.019405537202105864,0.00043569946250612704,0.49889394991861086,,,
"upper P(c,r|k)",S-B,6.0,Bodily r=3,100240,0.003920590582601756,0.003665232537434479,0.00019086789345566953,1.337878469469176,,,
"upper P(c,r|k)",S-B,6.0,Bodily r=4,100240,0.0007182761372705507,0.0006922730050477837,8.307451072948665e-05,0.3130097546700017,,,
"upper P(c,r|k)",S-B,6.0,Bodily r=5,100240,8.978451715881884e-05,0.0001307534811565706,3.611417569308459e-05,-1.1344288831600495,,,
"upper P(c,r|k)",S-B,6.0,Bodily r=6,100240,2.9928172386272946e-05,3.0446800346471788e-05,1.7427845016284045e-05,-0.02975858229828491,,,
"upper P(c,r|k)",S-B,6.0,Annuity r=1,100240,0.014624900239425379,0.014449156893708003,0.00037691224015600703,0.4662712615664463,,,
"upper P(c,r|k)",S-B,6.0,Annuity r=2,100240,0.006524341580207502,0.006279577700443197,0.0002495035894425681,0.9810034409170123,,,
"upper P(c,r|k)",S-B,6.0,Annuity r=3,100240,0.0029928172386272946,0.0027290932187936114,0.00016477648374370535,1.6004954945141423,,,
"upper P(c,r|k)",S-B,6.0,Annuity r=4,100240,0.0011472466081404629,0.0011860590237365194,0.000108711357709208,-0.3570226369527632,,,
